"ID_obs";"Genus";"Species";"Latitude";"Longitude";"M.mimicry";"F.mimicry";"Country"
3125;"Episcada";"mira";-1,125;-77,625;"LIBETHRIS";"AGNOSIA";"Ecuador"
3126;"Episcada";"mira";-0,625;-77,875;"LIBETHRIS";"AGNOSIA";"Ecuador"
3127;"Episcada";"mira";-0,125;-77,625;"LIBETHRIS";"AGNOSIA";"Ecuador"
3129;"Episcada";"mira";-1,375;-77,875;"LIBETHRIS";"AGNOSIA";"Ecuador"
3130;"Episcada";"mira";0,375;-77,625;"LIBETHRIS";"AGNOSIA";"Ecuador"
3140;"Episcada";"mira";-1,375;-78,375;"LIBETHRIS";"AGNOSIA";"Ecuador"
3148;"Episcada";"mira";-4,125;-78,875;"LIBETHRIS";"AGNOSIA";"Ecuador"
3149;"Episcada";"mira";-3,875;-78,625;"LIBETHRIS";"AGNOSIA";"Ecuador"
3151;"Episcada";"mira";-4,125;-79,125;"LIBETHRIS";"AGNOSIA";"Ecuador"
3153;"Episcada";"mira";-3,625;-78,375;"LIBETHRIS";"AGNOSIA";"Ecuador"
3155;"Episcada";"mira";-4,625;-79,125;"LIBETHRIS";"AGNOSIA";"Ecuador"
3159;"Episcada";"mira";-6,375;-77,375;"LIBETHRIS";"AGNOSIA";"Peru"
3161;"Episcada";"mira";-13,125;-71,625;"LIBETHRIS";"AGNOSIA";"Peru"
3162;"Episcada";"mira";-9,125;-75,875;"LIBETHRIS";"AGNOSIA";"Peru"
3163;"Episcada";"mira";-9,375;-76,125;"LIBETHRIS";"AGNOSIA";"Peru"
3164;"Episcada";"mira";-10,625;-75,125;"LIBETHRIS";"AGNOSIA";"Peru"
3166;"Episcada";"nsp1";-11,125;-75,375;"PANTHYALE";"PANTHYALE";"Peru"
3169;"Episcada";"nsp1";-10,375;-75,625;"PANTHYALE";"PANTHYALE";"Peru"
3170;"Episcada";"nsp1";-10,125;-75,625;"PANTHYALE";"PANTHYALE";"Peru"
3171;"Episcada";"nsp1";-17,125;-65,875;"OZIA";"OZIA";"Bolivia"
3172;"Episcada";"nsp1";-16,875;-65,125;"OZIA";"OZIA";"Bolivia"
3173;"Episcada";"nsp1";-16,375;-67,875;"OZIA";"OZIA";"Bolivia"
3174;"Episcada";"nsp1";-13,125;-71,625;"OZIA";"OZIA";"Peru"
3176;"Episcada";"nsp1";-5,625;-77,625;"PANTHYALE";"PANTHYALE";"Peru"
3177;"Episcada";"nsp";-9,375;-76,125;"AGNOSIA";"AGNOSIA";"Peru"
3178;"Episcada";"nsp";-10,125;-75,625;"AGNOSIA";"AGNOSIA";"Peru"
3179;"Episcada";"nsp";-10,625;-75,375;"AGNOSIA";"AGNOSIA";"Peru"
3180;"Episcada";"pichita";-17,125;-65,625;"LIBETHRIS";"LIBETHRIS";"Bolivia"
3181;"Episcada";"pichita";-17,125;-65,875;"LIBETHRIS";"LIBETHRIS";"Bolivia"
3183;"Episcada";"pichita";-17,125;-65,375;"LIBETHRIS";"LIBETHRIS";"Bolivia"
3187;"Episcada";"pichita";-15,875;-67,625;"LIBETHRIS";"LIBETHRIS";"Bolivia"
3188;"Episcada";"pichita";-16,375;-67,625;"LIBETHRIS";"LIBETHRIS";"Bolivia"
3190;"Episcada";"pichita";-16,125;-67,625;"LIBETHRIS";"LIBETHRIS";"Bolivia"
3192;"Episcada";"pichita";-17,625;-63,625;"LIBETHRIS";"LIBETHRIS";"Bolivia"
3193;"Episcada";"pichita";-1,875;-78,125;"LIBETHRIS";"LIBETHRIS";"Ecuador"
3194;"Episcada";"pichita";-2,375;-78,125;"LIBETHRIS";"LIBETHRIS";"Ecuador"
3195;"Episcada";"pichita";-0,625;-77,625;"LIBETHRIS";"LIBETHRIS";"Ecuador"
3196;"Episcada";"pichita";-13,125;-72,625;"LIBETHRIS";"LIBETHRIS";"Peru"
3197;"Episcada";"pichita";-13,625;-70,875;"LIBETHRIS";"LIBETHRIS";"Peru"
3198;"Episcada";"pichita";-11,125;-75,375;"LIBETHRIS";"LIBETHRIS";"Peru"
3206;"Episcada";"philoclea";-20,375;-40,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3207;"Episcada";"philoclea";-19,875;-40,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3208;"Episcada";"philoclea";-22,125;-44,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3209;"Episcada";"philoclea";-20,875;-45,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3210;"Episcada";"philoclea";-22,375;-44,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3211;"Episcada";"philoclea";-21,875;-46,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3212;"Episcada";"philoclea";-22,125;-45,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3213;"Episcada";"philoclea";-22,875;-46,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3214;"Episcada";"philoclea";-25,125;-48,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3215;"Episcada";"philoclea";-25,375;-48,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3216;"Episcada";"philoclea";-26,125;-51,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3217;"Episcada";"philoclea";-24,875;-50,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3218;"Episcada";"philoclea";-25,375;-49,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3219;"Episcada";"philoclea";-25,375;-51,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3220;"Episcada";"philoclea";-25,875;-49,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3221;"Episcada";"philoclea";-23,375;-51,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3223;"Episcada";"philoclea";-25,125;-50,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3224;"Episcada";"philoclea";-25,875;-49,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3225;"Episcada";"philoclea";-25,625;-49,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3226;"Episcada";"philoclea";-25,375;-49,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3227;"Episcada";"philoclea";-22,875;-43,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3228;"Episcada";"philoclea";-22,875;-44,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3229;"Episcada";"philoclea";-22,375;-44,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3232;"Episcada";"philoclea";-22,375;-42,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3233;"Episcada";"philoclea";-22,625;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3234;"Episcada";"philoclea";-22,875;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3235;"Episcada";"philoclea";-23,125;-44,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3236;"Episcada";"philoclea";-22,375;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3237;"Episcada";"philoclea";-29,375;-50,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3238;"Episcada";"philoclea";-29,625;-51,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3239;"Episcada";"philoclea";-30,125;-51,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3240;"Episcada";"philoclea";-32,125;-52,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3241;"Episcada";"philoclea";-29,875;-51,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3242;"Episcada";"philoclea";-27,375;-49,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3243;"Episcada";"philoclea";-26,625;-50,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3244;"Episcada";"philoclea";-26,375;-50,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3245;"Episcada";"philoclea";-26,375;-49,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3246;"Episcada";"philoclea";-26,375;-48,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3247;"Episcada";"philoclea";-28,125;-49,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3248;"Episcada";"philoclea";-27,875;-50,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3249;"Episcada";"philoclea";-28,125;-49,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3250;"Episcada";"philoclea";-27,125;-50,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3251;"Episcada";"philoclea";-27,125;-49,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3252;"Episcada";"philoclea";-22,125;-45,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3253;"Episcada";"philoclea";-26,375;-49,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3254;"Episcada";"philoclea";-28,375;-49,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3255;"Episcada";"philoclea";-23,875;-46,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3257;"Episcada";"philoclea";-22,625;-44,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3258;"Episcada";"philoclea";-22,625;-45,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3259;"Episcada";"philoclea";-22,625;-45,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3260;"Episcada";"philoclea";-23,375;-46,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3261;"Episcada";"philoclea";-23,625;-45,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3262;"Episcada";"philoclea";-22,625;-45,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3263;"Episcada";"philoclea";-23,625;-46,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3265;"Episcada";"philoclea";-23,375;-46,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3266;"Episcada";"philoclea";-23,625;-46,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3267;"Episcada";"philoclea";-23,875;-49,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3270;"Episcada";"polita";8,875;-70,625;"POLITA";"POLITA";"Venezuela"
3271;"Episcada";"polita";8,625;-70,375;"POLITA";"POLITA";"Venezuela"
3272;"Episcada";"polita";8,875;-70,375;"POLITA";"POLITA";"Venezuela"
3273;"Episcada";"polita";7,875;-71,125;"POLITA";"POLITA";"Venezuela"
3274;"Episcada";"polita";7,625;-72,125;"POLITA";"POLITA";"Venezuela"
3275;"Episcada";"polita";7,875;-72,125;"POLITA";"POLITA";"Venezuela"
3276;"Episcada";"polita";9,625;-72,875;"POLITA";"POLITA";"Venezuela"
3277;"Episcada";"polita";5,875;-60,625;"POLITA";"POLITA";"Guyana"
3278;"Episcada";"polita";5,875;-61,125;"POLITA";"POLITA";"Guyana"
3279;"Episcada";"polita";4,625;-61,375;"POLITA";"POLITA";"Venezuela"
3280;"Episcada";"polita";7,125;-65,125;"POLITA";"POLITA";"Venezuela"
3281;"Episcada";"polita";6,125;-75,125;"LIBETHRIS";"LIBETHRIS";"Colombia"
3282;"Episcada";"polita";4,875;-74,375;"LIBETHRIS";"LIBETHRIS";"Colombia"
3283;"Episcada";"polita";3,875;-73,875;"LIBETHRIS";"LIBETHRIS";"Colombia"
3284;"Episcada";"polita";4,125;-73,375;"LIBETHRIS";"LIBETHRIS";"Colombia"
3285;"Episcada";"polita";1,125;-77,875;"AGNOSIA";"AGNOSIA";"Colombia"
3286;"Episcada";"polita";-3,125;-78,875;"AGNOSIA";"AGNOSIA";"Ecuador"
3287;"Episcada";"polita";0,875;-78,125;"AGNOSIA";"AGNOSIA";"Ecuador"
3290;"Episcada";"polita";-0,375;-78,875;"AGNOSIA";"AGNOSIA";"Ecuador"
3291;"Episcada";"polita";0,875;-78,375;"AGNOSIA";"AGNOSIA";"Ecuador"
3292;"Episcada";"polita";-4,375;-79,125;"AGNOSIA";"AGNOSIA";"Ecuador"
3293;"Episcada";"polita";0,125;-78,875;"AGNOSIA";"AGNOSIA";"Ecuador"
3294;"Episcada";"polita";-0,375;-79,125;"AGNOSIA";"AGNOSIA";"Ecuador"
3296;"Episcada";"polita";-0,125;-78,875;"AGNOSIA";"AGNOSIA";"Ecuador"
3297;"Episcada";"polita";-0,125;-78,625;"AGNOSIA";"AGNOSIA";"Ecuador"
3298;"Episcada";"polita";0,125;-78,625;"AGNOSIA";"AGNOSIA";"Ecuador"
3303;"Episcada";"polita";-2,375;-78,125;"LIBETHRIS";"LIBETHRIS";"Ecuador"
3305;"Episcada";"polita";-1,875;-78,125;"LIBETHRIS";"LIBETHRIS";"Ecuador"
3306;"Episcada";"polita";-1,375;-78,125;"LIBETHRIS";"LIBETHRIS";"Ecuador"
3309;"Episcada";"polita";6,625;-75,375;"POLITA";"POLITA";"Colombia"
3310;"Episcada";"polita";6,375;-74,625;"POLITA";"POLITA";"Colombia"
3311;"Episcada";"polita";6,625;-74,375;"POLITA";"POLITA";"Colombia"
3312;"Episcada";"polita";7,125;-75,375;"POLITA";"POLITA";"Colombia"
3313;"Episcada";"polita";5,625;-74,125;"POLITA";"POLITA";"Colombia"
3315;"Episcada";"polita";5,125;-75,125;"POLITA";"POLITA";"Colombia"
3316;"Episcada";"polita";4,625;-74,125;"POLITA";"POLITA";"Colombia"
3317;"Episcada";"polita";5,375;-74,375;"POLITA";"POLITA";"Colombia"
3318;"Episcada";"polita";4,125;-73,625;"POLITA";"POLITA";"Colombia"
3319;"Episcada";"polita";5,875;-73,875;"POLITA";"POLITA";"Colombia"
3320;"Episcada";"polita";6,875;-74,125;"POLITA";"POLITA";"Colombia"
3321;"Episcada";"polita";6,375;-73,875;"POLITA";"POLITA";"Colombia"
3322;"Episcada";"polita";6,125;-73,875;"POLITA";"POLITA";"Colombia"
3323;"Episcada";"polita";6,375;-73,625;"POLITA";"POLITA";"Colombia"
3324;"Episcada";"polita";7,125;-73,375;"POLITA";"POLITA";"Colombia"
3327;"Episcada";"polita";6,125;-73,625;"POLITA";"POLITA";"Colombia"
3328;"Episcada";"polita";4,125;-75,375;"POLITA";"POLITA";"Colombia"
3329;"Episcada";"polita";3,875;-76,375;"POLITA";"POLITA";"Colombia"
3331;"Episcada";"polita";3,625;-76,875;"POLITA";"POLITA";"Colombia"
3332;"Episcada";"polita";8,875;-70,625;"AGNOSIA";"AGNOSIA";"Venezuela"
3333;"Episcada";"polita";8,625;-70,375;"AGNOSIA";"AGNOSIA";"Venezuela"
3334;"Episcada";"polita";10,375;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
3335;"Episcada";"salvinia";6,125;-75,625;"AGNOSIA";"AGNOSIA";"Colombia"
3336;"Episcada";"salvinia";6,875;-76,125;"AGNOSIA";"AGNOSIA";"Colombia"
3338;"Episcada";"salvinia";6,125;-75,125;"AGNOSIA";"AGNOSIA";"Colombia"
3339;"Episcada";"salvinia";5,625;-74,125;"AGNOSIA";"AGNOSIA";"Colombia"
3341;"Episcada";"salvinia";5,125;-75,625;"AGNOSIA";"AGNOSIA";"Colombia"
3342;"Episcada";"salvinia";4,625;-74,375;"AGNOSIA";"AGNOSIA";"Colombia"
3343;"Episcada";"salvinia";5,125;-74,375;"AGNOSIA";"AGNOSIA";"Colombia"
3344;"Episcada";"salvinia";4,875;-74,375;"AGNOSIA";"AGNOSIA";"Colombia"
3346;"Episcada";"salvinia";4,375;-74,375;"AGNOSIA";"AGNOSIA";"Colombia"
3347;"Episcada";"salvinia";1,875;-77,375;"AGNOSIA";"AGNOSIA";"Colombia"
3348;"Episcada";"salvinia";7,125;-73,125;"AGNOSIA";"AGNOSIA";"Colombia"
3349;"Episcada";"salvinia";3,625;-75,625;"AGNOSIA";"AGNOSIA";"Colombia"
3350;"Episcada";"salvinia";4,125;-75,375;"AGNOSIA";"AGNOSIA";"Colombia"
3352;"Episcada";"salvinia";3,125;-76,375;"AGNOSIA";"AGNOSIA";"Colombia"
3353;"Episcada";"salvinia";3,875;-76,625;"AGNOSIA";"AGNOSIA";"Colombia"
3354;"Episcada";"salvinia";3,875;-76,375;"AGNOSIA";"AGNOSIA";"Colombia"
3356;"Episcada";"salvinia";5,625;-75,625;"BANJANA-M";"BANJANA-M";"Colombia"
3357;"Episcada";"salvinia";5,125;-75,625;"BANJANA-M";"BANJANA-M";"Colombia"
3358;"Episcada";"salvinia";5,375;-76,625;"BANJANA-M";"BANJANA-M";"Colombia"
3359;"Episcada";"salvinia";4,875;-75,625;"BANJANA-M";"BANJANA-M";"Colombia"
3360;"Episcada";"salvinia";2,375;-76,625;"AGNOSIA";"AGNOSIA";"Colombia"
3362;"Episcada";"salvinia";10,125;-84,125;"AGNOSIA";"AGNOSIA";"Costa Rica"
3363;"Episcada";"salvinia";9,875;-83,875;"AGNOSIA";"AGNOSIA";"Costa Rica"
3365;"Episcada";"salvinia";9,875;-83,625;"AGNOSIA";"AGNOSIA";"Costa Rica"
3368;"Episcada";"salvinia";9,875;-83,375;"AGNOSIA";"AGNOSIA";"Costa Rica"
3374;"Episcada";"salvinia";8,625;-83,125;"AGNOSIA";"AGNOSIA";"Costa Rica"
3375;"Episcada";"salvinia";8,875;-82,875;"AGNOSIA";"AGNOSIA";"Costa Rica"
3376;"Episcada";"salvinia";10,375;-84,875;"AGNOSIA";"AGNOSIA";"Costa Rica"
3379;"Episcada";"salvinia";10,125;-83,875;"AGNOSIA";"AGNOSIA";"Costa Rica"
3380;"Episcada";"salvinia";9,875;-84,125;"AGNOSIA";"AGNOSIA";"Costa Rica"
3382;"Episcada";"salvinia";9,375;-83,625;"AGNOSIA";"AGNOSIA";"Costa Rica"
3384;"Episcada";"salvinia";8,875;-82,375;"AGNOSIA";"AGNOSIA";"Panama"
3386;"Episcada";"salvinia";8,875;-82,625;"AGNOSIA";"AGNOSIA";"Panama"
3388;"Episcada";"salvinia";8,625;-81,875;"AGNOSIA";"AGNOSIA";"Panama"
3390;"Episcada";"salvinia";8,625;-82,625;"AGNOSIA";"AGNOSIA";"Panama"
3394;"Episcada";"salvinia";8,875;-82,875;"AGNOSIA";"AGNOSIA";"Panama"
3395;"Episcada";"salvinia";8,375;-80,875;"AGNOSIA";"AGNOSIA";"Panama"
3396;"Episcada";"salvinia";17,375;-99,375;"AGNOSIA";"AGNOSIA";"Mexico"
3397;"Episcada";"salvinia";15,875;-96,375;"AGNOSIA";"AGNOSIA";"Mexico"
3398;"Episcada";"salvinia";15,875;-88,875;"AGNOSIA";"AGNOSIA";"Belize"
3399;"Episcada";"salvinia";13,625;-89,375;"AGNOSIA";"AGNOSIA";"El Salvador"
3400;"Episcada";"salvinia";14,375;-89,375;"AGNOSIA";"AGNOSIA";"El Salvador"
3401;"Episcada";"salvinia";13,875;-89,625;"AGNOSIA";"AGNOSIA";"El Salvador"
3402;"Episcada";"salvinia";13,375;-88,625;"AGNOSIA";"AGNOSIA";"El Salvador"
3403;"Episcada";"salvinia";15,375;-90,625;"AGNOSIA";"AGNOSIA";"Guatemala"
3404;"Episcada";"salvinia";15,625;-90,125;"AGNOSIA";"AGNOSIA";"Guatemala"
3406;"Episcada";"salvinia";15,375;-90,375;"AGNOSIA";"AGNOSIA";"Guatemala"
3407;"Episcada";"salvinia";15,375;-90,125;"AGNOSIA";"AGNOSIA";"Guatemala"
3409;"Episcada";"salvinia";14,875;-90,125;"AGNOSIA";"AGNOSIA";"Guatemala"
3411;"Episcada";"salvinia";15,125;-90,625;"AGNOSIA";"AGNOSIA";"Guatemala"
3413;"Episcada";"salvinia";15,125;-90,125;"AGNOSIA";"AGNOSIA";"Guatemala"
3414;"Episcada";"salvinia";14,625;-90,875;"AGNOSIA";"AGNOSIA";"Guatemala"
3415;"Episcada";"salvinia";14,375;-90,875;"AGNOSIA";"AGNOSIA";"Guatemala"
3416;"Episcada";"salvinia";14,625;-91,875;"AGNOSIA";"AGNOSIA";"Guatemala"
3417;"Episcada";"salvinia";14,625;-91,625;"AGNOSIA";"AGNOSIA";"Guatemala"
3418;"Episcada";"salvinia";14,875;-91,125;"AGNOSIA";"AGNOSIA";"Guatemala"
3421;"Episcada";"salvinia";14,875;-91,875;"AGNOSIA";"AGNOSIA";"Guatemala"
3422;"Episcada";"salvinia";14,625;-91,125;"AGNOSIA";"AGNOSIA";"Guatemala"
3423;"Episcada";"salvinia";14,125;-87,125;"AGNOSIA";"AGNOSIA";"Honduras"
3424;"Episcada";"salvinia";15,125;-92,375;"AGNOSIA";"AGNOSIA";"Mexico"
3425;"Episcada";"salvinia";16,625;-93,125;"AGNOSIA";"AGNOSIA";"Mexico"
3426;"Episcada";"salvinia";16,125;-92,125;"AGNOSIA";"AGNOSIA";"Mexico"
3427;"Episcada";"salvinia";15,125;-92,125;"AGNOSIA";"AGNOSIA";"Mexico"
3428;"Episcada";"salvinia";16,875;-93,375;"AGNOSIA";"AGNOSIA";"Mexico"
3429;"Episcada";"salvinia";16,625;-92,375;"AGNOSIA";"AGNOSIA";"Mexico"
3430;"Episcada";"salvinia";16,125;-91,875;"AGNOSIA";"AGNOSIA";"Mexico"
3432;"Episcada";"salvinia";17,625;-96,375;"AGNOSIA";"AGNOSIA";"Mexico"
3436;"Episcada";"salvinia";17,125;-95,375;"AGNOSIA";"AGNOSIA";"Mexico"
3437;"Episcada";"salvinia";18,125;-96,125;"AGNOSIA";"AGNOSIA";"Mexico"
3438;"Episcada";"salvinia";18,875;-97,125;"AGNOSIA";"AGNOSIA";"Mexico"
3439;"Episcada";"salvinia";19,125;-97,125;"AGNOSIA";"AGNOSIA";"Mexico"
3441;"Episcada";"salvinia";19,375;-96,875;"AGNOSIA";"AGNOSIA";"Mexico"
3442;"Episcada";"salvinia";18,875;-96,875;"AGNOSIA";"AGNOSIA";"Mexico"
3443;"Episcada";"salvinia";19,875;-96,875;"AGNOSIA";"AGNOSIA";"Mexico"
3445;"Episcada";"salvinia";19,625;-96,875;"AGNOSIA";"AGNOSIA";"Mexico"
3449;"Episcada";"salvinia";18,625;-96,875;"AGNOSIA";"AGNOSIA";"Mexico"
3450;"Episcada";"salvinia";18,375;-95,625;"AGNOSIA";"AGNOSIA";"Mexico"
3451;"Episcada";"salvinia";13,125;-85,875;"AGNOSIA";"AGNOSIA";"Nicaragua"
3452;"Episcada";"salvinia";12,875;-85,875;"AGNOSIA";"AGNOSIA";"Nicaragua"
3453;"Episcada";"striposis";-12,875;-38,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3454;"Episcada";"striposis";-22,625;-43,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3455;"Episcada";"striposis";-3,625;-38,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3456;"Episcada";"striposis";-19,625;-41,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3457;"Episcada";"striposis";-20,375;-40,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3458;"Episcada";"striposis";-19,375;-40,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3459;"Episcada";"striposis";-19,875;-40,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3460;"Episcada";"striposis";-20,125;-40,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3461;"Episcada";"striposis";-20,125;-43,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3462;"Episcada";"striposis";-21,875;-44,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3463;"Episcada";"striposis";-21,875;-43,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3464;"Episcada";"striposis";-20,375;-43,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3465;"Episcada";"striposis";-20,375;-42,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3466;"Episcada";"striposis";-20,625;-41,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3467;"Episcada";"striposis";-22,375;-44,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3468;"Episcada";"striposis";-17,875;-41,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3469;"Episcada";"striposis";-23,375;-51,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3470;"Episcada";"striposis";-22,875;-43,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3471;"Episcada";"striposis";-22,875;-43,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3473;"Episcada";"striposis";-22,875;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3477;"Episcada";"striposis";-22,625;-42,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3479;"Episcada";"striposis";-22,625;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3480;"Episcada";"striposis";-22,375;-44,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3482;"Episcada";"striposis";-22,875;-42,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3485;"Episcada";"striposis";-22,375;-42,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3490;"Episcada";"striposis";-22,125;-43,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3492;"Episcada";"striposis";-22,375;-43,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3497;"Episcada";"striposis";-29,875;-51,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3498;"Episcada";"striposis";-26,875;-49,125;"EURIMEDIA";"EURIMEDIA";"Brazil"
3499;"Episcada";"striposis";-22,125;-45,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3500;"Episcada";"striposis";-22,625;-46,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3501;"Episcada";"striposis";-23,625;-45,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3502;"Episcada";"striposis";-22,375;-47,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3503;"Episcada";"striposis";-22,625;-44,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3504;"Episcada";"striposis";-23,875;-46,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3506;"Episcada";"striposis";-22,625;-47,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3507;"Episcada";"striposis";-23,625;-46,625;"EURIMEDIA";"EURIMEDIA";"Brazil"
3508;"Episcada";"striposis";-23,375;-46,875;"EURIMEDIA";"EURIMEDIA";"Brazil"
3509;"Episcada";"striposis";-23,625;-46,375;"EURIMEDIA";"EURIMEDIA";"Brazil"
3510;"Episcada";"sulphurea";-1,625;-77,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3511;"Episcada";"sulphurea";-2,875;-77,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3512;"Episcada";"sulphurea";-3,125;-78,125;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3513;"Episcada";"sulphurea";-1,125;-77,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3514;"Episcada";"sulphurea";-0,875;-77,625;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3516;"Episcada";"sulphurea";-0,875;-77,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3518;"Episcada";"sulphurea";-0,375;-76,375;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3519;"Episcada";"sulphurea";-0,625;-76,375;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3520;"Episcada";"sulphurea";-0,375;-76,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3522;"Episcada";"sulphurea";-0,625;-76,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3524;"Episcada";"sulphurea";-4,125;-78,875;"EURIMEDIA";"EURIMEDIA";"Ecuador"
3525;"Episcada";"sulphurea";-0,875;-75,375;"EURIMEDIA";"EURIMEDIA";"Peru"
3526;"Episcada";"sulphurea";-6,625;-75,125;"EURIMEDIA";"EURIMEDIA";"Peru"
3527;"Episcada";"sulphurea";-6,375;-75,875;"EURIMEDIA";"EURIMEDIA";"Peru"
3528;"Episcada";"sulphurea";-16,375;-66,875;"EURIMEDIA";"EURIMEDIA";"Bolivia"
