"ID_obs";"Genus";"Species";"Sub.species";"Latitude";"Longitude";"M.mimicry";"F.mimicry";"Country"
17948;"Oleria";"paula";"paula";17,875;-96,125;"LERIDA";"LERIDA";"Mexico"
17949;"Oleria";"paula";"paula";17,125;-96,625;"LERIDA";"LERIDA";"Mexico"
17950;"Oleria";"paula";"paula";17,625;-96,375;"LERIDA";"LERIDA";"Mexico"
17951;"Oleria";"paula";"paula";17,125;-97,875;"LERIDA";"LERIDA";"Mexico"
17952;"Oleria";"paula";"paula";17,125;-97,875;"LERIDA";"LERIDA";"Mexico"
17953;"Oleria";"paula";"paula";16,125;-97,125;"LERIDA";"LERIDA";"Mexico"
17954;"Oleria";"paula";"paula";17,625;-96,375;"LERIDA";"LERIDA";"Mexico"
17955;"Oleria";"paula";"paula";18,125;-96,375;"LERIDA";"LERIDA";"Mexico"
17956;"Oleria";"paula";"paula";18,125;-96,125;"LERIDA";"LERIDA";"Mexico"
17957;"Oleria";"paula";"paula";21,375;-98,875;"LERIDA";"LERIDA";"Mexico"
17958;"Oleria";"paula";"paula";21,375;-98,875;"LERIDA";"LERIDA";"Mexico"
17959;"Oleria";"paula";"paula";21,375;-98,875;"LERIDA";"LERIDA";"Mexico"
17960;"Oleria";"paula";"paula";17,875;-92,625;"LERIDA";"LERIDA";"Mexico"
17961;"Oleria";"paula";"paula";17,625;-92,875;"LERIDA";"LERIDA";"Mexico"
17962;"Oleria";"paula";"paula";17,375;-91,375;"LERIDA";"LERIDA";"Mexico"
17963;"Oleria";"paula";"paula";18,875;-97,125;"LERIDA";"LERIDA";"Mexico"
17964;"Oleria";"paula";"paula";19,375;-96,875;"LERIDA";"LERIDA";"Mexico"
17965;"Oleria";"paula";"paula";18,375;-95,125;"LERIDA";"LERIDA";"Mexico"
17966;"Oleria";"paula";"paula";18,375;-95,125;"LERIDA";"LERIDA";"Mexico"
17967;"Oleria";"paula";"paula";19,375;-96,875;"LERIDA";"LERIDA";"Mexico"
17968;"Oleria";"paula";"paula";18,875;-96,875;"LERIDA";"LERIDA";"Mexico"
17969;"Oleria";"paula";"paula";19,875;-96,875;"LERIDA";"LERIDA";"Mexico"
17970;"Oleria";"paula";"paula";18,375;-95,125;"LERIDA";"LERIDA";"Mexico"
17971;"Oleria";"paula";"paula";18,875;-96,875;"LERIDA";"LERIDA";"Mexico"
17972;"Oleria";"paula";"paula";19,625;-96,875;"LERIDA";"LERIDA";"Mexico"
17973;"Oleria";"paula";"paula";18,375;-95,125;"LERIDA";"LERIDA";"Mexico"
17974;"Oleria";"paula";"paula";19,875;-96,875;"LERIDA";"LERIDA";"Mexico"
17975;"Oleria";"paula";"paula";18,875;-97,125;"LERIDA";"LERIDA";"Mexico"
17976;"Oleria";"paula";"paula";20,375;-97,375;"LERIDA";"LERIDA";"Mexico"
17977;"Oleria";"paula";"paula";18,625;-96,875;"LERIDA";"LERIDA";"Mexico"
17978;"Oleria";"paula";"paula";17,625;-95,125;"LERIDA";"LERIDA";"Mexico"
17979;"Oleria";"paula";"paula";18,625;-96,625;"LERIDA";"LERIDA";"Mexico"
17980;"Oleria";"paula";"paula";18,375;-96,375;"LERIDA";"LERIDA";"Mexico"
17981;"Oleria";"paula";"paula";20,875;-97,375;"LERIDA";"LERIDA";"Mexico"
17982;"Oleria";"paula";"paula";19,125;-96,125;"LERIDA";"LERIDA";"Mexico"
17983;"Oleria";"paula";"paula";14,625;-84,875;"LERIDA";"LERIDA";"Nicaragua"
17984;"Oleria";"paula";"paula";12,125;-83,875;"LERIDA";"LERIDA";"Nicaragua"
17985;"Oleria";"paula";"paula";11,625;-84,125;"LERIDA";"LERIDA";"Nicaragua"
17986;"Oleria";"paula";"paula";11,625;-84,375;"LERIDA";"LERIDA";"Nicaragua"
17987;"Oleria";"paula";"paula";11,125;-84,125;"LERIDA";"LERIDA";"Nicaragua"
17988;"Oleria";"paula";"paula";11,625;-84,375;"LERIDA";"LERIDA";"Nicaragua"
17989;"Oleria";"paula";"paula";12,375;-85,125;"LERIDA";"LERIDA";"Nicaragua"
17990;"Oleria";"paula";"paula";14,625;-85,125;"LERIDA";"LERIDA";"Nicaragua"
17991;"Oleria";"paula";"paula";13,125;-85,875;"LERIDA";"LERIDA";"Nicaragua"
17992;"Oleria";"paula";"paula";13,125;-86,125;"LERIDA";"LERIDA";"Nicaragua"
17993;"Oleria";"paula";"paula";12,375;-84,375;"LERIDA";"LERIDA";"Nicaragua"
17994;"Oleria";"paula";"paula";8,375;-82,875;"LERIDA";"LERIDA";"Panama"
17995;"Oleria";"paula";"paula";8,375;-82,625;"LERIDA";"LERIDA";"Panama"
17996;"Oleria";"paula";"paula";8,625;-82,625;"LERIDA";"LERIDA";"Panama"
17997;"Oleria";"paula";"paula";8,625;-82,375;"LERIDA";"LERIDA";"Panama"
17998;"Oleria";"paula";"paula";8,625;-82,125;"LERIDA";"LERIDA";"Panama"
17999;"Oleria";"paula";"paula";8,875;-82,625;"LERIDA";"LERIDA";"Panama"
18000;"Oleria";"paula";"paula";8,125;-81,875;"LERIDA";"LERIDA";"Panama"
18001;"Oleria";"paula";"paula";8,625;-80,125;"LERIDA";"LERIDA";"Panama"
18002;"Oleria";"paula";"paula";8,625;-80,125;"LERIDA";"LERIDA";"Panama"
18003;"Oleria";"paula";"paula";9,375;-79,875;"LERIDA";"LERIDA";"Panama"
18004;"Oleria";"paula";"paula";9,375;-79,875;"LERIDA";"LERIDA";"Panama"
18005;"Oleria";"paula";"paula";9,375;-79,875;"LERIDA";"LERIDA";"Panama"
18006;"Oleria";"paula";"paula";9,125;-79,875;"LERIDA";"LERIDA";"Panama"
18007;"Oleria";"paula";"paula";9,125;-79,625;"LERIDA";"LERIDA";"Panama"
18008;"Oleria";"paula";"paula";9,125;-79,625;"LERIDA";"LERIDA";"Panama"
18009;"Oleria";"paula";"paula";9,375;-80,125;"LERIDA";"LERIDA";"Panama"
18010;"Oleria";"paula";"paula";9,375;-80,125;"LERIDA";"LERIDA";"Panama"
18011;"Oleria";"paula";"paula";9,625;-79,625;"LERIDA";"LERIDA";"Panama"
18012;"Oleria";"paula";"paula";9,375;-79,625;"LERIDA";"LERIDA";"Panama"
18013;"Oleria";"paula";"paula";9,375;-79,625;"LERIDA";"LERIDA";"Panama"
18014;"Oleria";"paula";"paula";9,375;-79,875;"LERIDA";"LERIDA";"Panama"
18015;"Oleria";"paula";"paula";9,125;-79,875;"LERIDA";"LERIDA";"Panama"
18016;"Oleria";"paula";"paula";7,875;-77,625;"LERIDA";"LERIDA";"Panama"
18017;"Oleria";"paula";"paula";7,875;-77,625;"LERIDA";"LERIDA";"Panama"
18018;"Oleria";"paula";"paula";8,125;-77,375;"LERIDA";"LERIDA";"Panama"
18019;"Oleria";"paula";"paula";8,375;-77,625;"LERIDA";"LERIDA";"Panama"
18020;"Oleria";"paula";"paula";7,625;-80,875;"LERIDA";"LERIDA";"Panama"
18021;"Oleria";"paula";"paula";7,625;-80,375;"LERIDA";"LERIDA";"Panama"
18022;"Oleria";"paula";"paula";9,125;-79,625;"LERIDA";"LERIDA";"Panama"
18023;"Oleria";"paula";"paula";8,875;-79,625;"LERIDA";"LERIDA";"Panama"
18024;"Oleria";"paula";"paula";9,125;-79,875;"LERIDA";"LERIDA";"Panama"
18025;"Oleria";"paula";"paula";9,125;-78,625;"LERIDA";"LERIDA";"Panama"
18026;"Oleria";"paula";"paula";8,625;-79,875;"LERIDA";"LERIDA";"Panama"
18027;"Oleria";"paula";"paula";9,125;-79,375;"LERIDA";"LERIDA";"Panama"
18028;"Oleria";"paula";"paula";8,875;-78,375;"LERIDA";"LERIDA";"Panama"
18029;"Oleria";"paula";"paula";9,125;-79,625;"LERIDA";"LERIDA";"Panama"
18030;"Oleria";"paula";"paula";8,875;-79,875;"LERIDA";"LERIDA";"Panama"
18031;"Oleria";"paula";"paula";9,125;-79,625;"LERIDA";"LERIDA";"Panama"
18032;"Oleria";"paula";"paula";9,125;-79,625;"LERIDA";"LERIDA";"Panama"
18033;"Oleria";"paula";"paula";8,375;-80,875;"LERIDA";"LERIDA";"Panama"
18034;"Oleria";"paula";"paula";7,375;-80,875;"LERIDA";"LERIDA";"Panama"
18035;"Oleria";"paula";"paula";8,875;-80,875;"LERIDA";"LERIDA";"Panama"
18036;"Oleria";"phenomoe";"apexatrata";10,125;-63,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18037;"Oleria";"phenomoe";"apexatrata";10,125;-63,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18038;"Oleria";"phenomoe";"apexatrata";10,125;-63,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18039;"Oleria";"phenomoe";"apexatrata";10,625;-62,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18040;"Oleria";"phenomoe";"apexatrata";10,375;-64,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18041;"Oleria";"phenomoe";"phenomoe";10,375;-67,375;"AGNOSIA";"AGNOSIA";"Venezuela"
18042;"Oleria";"phenomoe";"phenomoe";10,375;-67,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18043;"Oleria";"phenomoe";"phenomoe";10,125;-67,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18044;"Oleria";"phenomoe";"phenomoe";10,375;-67,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18045;"Oleria";"phenomoe";"phenomoe";10,375;-67,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18046;"Oleria";"phenomoe";"phenomoe";10,375;-67,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18047;"Oleria";"phenomoe";"phenomoe";10,375;-68,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18048;"Oleria";"phenomoe";"phenomoe";10,375;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18049;"Oleria";"phenomoe";"phenomoe";10,375;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18050;"Oleria";"phenomoe";"phenomoe";10,625;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18051;"Oleria";"phenomoe";"phenomoe";10,625;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18052;"Oleria";"phenomoe";"phenomoe";10,625;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18053;"Oleria";"phenomoe";"phenomoe";10,125;-70,625;"AGNOSIA";"AGNOSIA";"Venezuela"
18054;"Oleria";"phenomoe";"phenomoe";9,875;-69,375;"AGNOSIA";"AGNOSIA";"Venezuela"
18055;"Oleria";"phenomoe";"phenomoe";8,625;-71,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18056;"Oleria";"phenomoe";"phenomoe";8,625;-71,375;"AGNOSIA";"AGNOSIA";"Venezuela"
18057;"Oleria";"phenomoe";"phenomoe";8,625;-71,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18058;"Oleria";"phenomoe";"phenomoe";8,625;-71,375;"AGNOSIA";"AGNOSIA";"Venezuela"
18059;"Oleria";"phenomoe";"phenomoe";8,625;-71,375;"AGNOSIA";"AGNOSIA";"Venezuela"
18060;"Oleria";"phenomoe";"phenomoe";8,875;-71,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18061;"Oleria";"phenomoe";"phenomoe";8,625;-71,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18062;"Oleria";"phenomoe";"phenomoe";10,375;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18063;"Oleria";"phenomoe";"phenomoe";10,375;-67,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18064;"Oleria";"phenomoe";"phenomoe";10,375;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18065;"Oleria";"phenomoe";"phenomoe";10,375;-67,125;"AGNOSIA";"AGNOSIA";"Venezuela"
18066;"Oleria";"phenomoe";"phenomoe";10,375;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18067;"Oleria";"phenomoe";"phenomoe";10,375;-66,875;"AGNOSIA";"AGNOSIA";"Venezuela"
18068;"Oleria";"quadrata";"n. ssp.";5,875;-75,375;"LERIDA";"LERIDA";"Colombia"
18069;"Oleria";"quadrata";"quadrata";2,375;-76,875;"LERIDA";"LERIDA";"Colombia"
18070;"Oleria";"quadrata";"quadrata";4,875;-76,375;"LERIDA";"LERIDA";"Colombia"
18071;"Oleria";"quadrata";"quadrata";1,125;-77,875;"LERIDA";"LERIDA";"Colombia"
18072;"Oleria";"quadrata";"quadrata";5,375;-76,125;"LERIDA";"LERIDA";"Colombia"
18073;"Oleria";"quadrata";"quadrata";3,875;-76,375;"LERIDA";"LERIDA";"Colombia"
18074;"Oleria";"quadrata";"quadrata";3,875;-76,625;"LERIDA";"LERIDA";"Colombia"
18075;"Oleria";"quadrata";"quadrata";3,625;-76,625;"LERIDA";"LERIDA";"Colombia"
18076;"Oleria";"quadrata";"quadrata";-1,875;-79,125;"LERIDA";"LERIDA";"Ecuador"
18077;"Oleria";"quadrata";"quadrata";0,875;-78,125;"LERIDA";"LERIDA";"Ecuador"
18078;"Oleria";"quadrata";"quadrata";0,875;-78,125;"LERIDA";"LERIDA";"Ecuador"
18079;"Oleria";"quadrata";"quadrata";0,875;-78,375;"LERIDA";"LERIDA";"Ecuador"
18080;"Oleria";"quadrata";"quadrata";0,875;-78,125;"LERIDA";"LERIDA";"Ecuador"
18081;"Oleria";"quadrata";"quadrata";-2,375;-78,875;"LERIDA";"LERIDA";"Ecuador"
18082;"Oleria";"quadrata";"quadrata";-3,625;-79,625;"LERIDA";"LERIDA";"Ecuador"
18083;"Oleria";"quadrata";"quadrata";0,875;-78,625;"LERIDA";"LERIDA";"Ecuador"
18084;"Oleria";"quadrata";"quadrata";0,875;-78,625;"LERIDA";"LERIDA";"Ecuador"
18085;"Oleria";"quadrata";"quadrata";0,875;-78,625;"LERIDA";"LERIDA";"Ecuador"
18086;"Oleria";"quadrata";"quadrata";0,875;-78,375;"LERIDA";"LERIDA";"Ecuador"
18087;"Oleria";"quadrata";"quadrata";0,375;-78,625;"LERIDA";"LERIDA";"Ecuador"
18088;"Oleria";"quadrata";"quadrata";0,375;-78,875;"LERIDA";"LERIDA";"Ecuador"
18089;"Oleria";"quadrata";"quadrata";0,875;-78,375;"LERIDA";"LERIDA";"Ecuador"
18090;"Oleria";"quadrata";"quadrata";0,625;-78,375;"LERIDA";"LERIDA";"Ecuador"
18091;"Oleria";"quadrata";"quadrata";0,875;-78,375;"LERIDA";"LERIDA";"Ecuador"
18092;"Oleria";"quadrata";"quadrata";0,125;-78,875;"LERIDA";"LERIDA";"Ecuador"
18093;"Oleria";"quadrata";"quadrata";0,125;-78,875;"LERIDA";"LERIDA";"Ecuador"
18094;"Oleria";"quadrata";"quadrata";0,125;-78,875;"LERIDA";"LERIDA";"Ecuador"
18095;"Oleria";"quadrata";"quadrata";0,125;-78,625;"LERIDA";"LERIDA";"Ecuador"
18096;"Oleria";"quadrata";"quadrata";-0,375;-78,875;"LERIDA";"LERIDA";"Ecuador"
18097;"Oleria";"quadrata";"quadrata";0,125;-78,625;"LERIDA";"LERIDA";"Ecuador"
18098;"Oleria";"quadrata";"quadrata";-0,125;-78,625;"LERIDA";"LERIDA";"Ecuador"
18099;"Oleria";"quadrata";"quadrata";-0,125;-78,625;"LERIDA";"LERIDA";"Ecuador"
18100;"Oleria";"quadrata";"quadrata";-0,375;-78,875;"LERIDA";"LERIDA";"Ecuador"
18101;"Oleria";"quadrata";"quadrata";-0,125;-78,875;"LERIDA";"LERIDA";"Ecuador"
18102;"Oleria";"quadrata";"quadrata";-0,375;-78,875;"LERIDA";"LERIDA";"Ecuador"
18103;"Oleria";"quadrata";"quadrata";-0,375;-79,125;"LERIDA";"LERIDA";"Ecuador"
18104;"Oleria";"quadrata";"quadrata";-0,375;-78,875;"LERIDA";"LERIDA";"Ecuador"
18105;"Oleria";"quadrata";"quadrata";0,125;-78,625;"LERIDA";"LERIDA";"Ecuador"
18106;"Oleria";"quintina";"";-16,125;-67,875;"QUINTINA";"QUINTINA";"Bolivia"
18107;"Oleria";"quintina";"";-16,375;-67,625;"QUINTINA";"QUINTINA";"Bolivia"
18108;"Oleria";"quintina";"";-15,625;-67,375;"QUINTINA";"QUINTINA";"Bolivia"
18109;"Oleria";"quintina";"";-16,375;-66,875;"QUINTINA";"QUINTINA";"Bolivia"
18110;"Oleria";"quintina";"";-1,375;-78,375;"QUINTINA";"QUINTINA";"Ecuador"
18111;"Oleria";"quintina";"";-12,625;-73,875;"QUINTINA";"QUINTINA";"Peru"
18112;"Oleria";"quintina";"";-13,125;-71,625;"QUINTINA";"QUINTINA";"Peru"
18113;"Oleria";"quintina";"";-12,875;-71,875;"QUINTINA";"QUINTINA";"Peru"
18114;"Oleria";"quintina";"";-13,375;-70,875;"QUINTINA";"QUINTINA";"Peru"
18115;"Oleria";"quintina";"";-13,375;-70,875;"QUINTINA";"QUINTINA";"Peru"
18116;"Oleria";"quintina";"";-12,875;-72,625;"QUINTINA";"QUINTINA";"Peru"
18117;"Oleria";"quintina";"";-13,125;-71,625;"QUINTINA";"QUINTINA";"Peru"
18118;"Oleria";"quintina";"";-12,625;-73,625;"QUINTINA";"QUINTINA";"Peru"
18119;"Oleria";"quintina";"";-13,125;-71,625;"QUINTINA";"QUINTINA";"Peru"
18120;"Oleria";"quintina";"";-9,375;-74,875;"QUINTINA";"QUINTINA";"Peru"
18121;"Oleria";"quintina";"";-9,875;-76,375;"QUINTINA";"QUINTINA";"Peru"
18122;"Oleria";"quintina";"";-11,125;-75,375;"QUINTINA";"QUINTINA";"Peru"
18123;"Oleria";"quintina";"";-11,125;-75,375;"QUINTINA";"QUINTINA";"Peru"
18124;"Oleria";"quintina";"";-11,125;-75,375;"QUINTINA";"QUINTINA";"Peru"
18125;"Oleria";"quintina";"";-11,125;-75,375;"QUINTINA";"QUINTINA";"Peru"
18126;"Oleria";"quintina";"";-11,125;-75,375;"QUINTINA";"QUINTINA";"Peru"
18127;"Oleria";"quintina";"";-11,125;-75,375;"QUINTINA";"QUINTINA";"Peru"
18128;"Oleria";"quintina";"";-10,625;-75,375;"QUINTINA";"QUINTINA";"Peru"
18129;"Oleria";"quintina";"";-10,625;-75,125;"QUINTINA";"QUINTINA";"Peru"
18130;"Oleria";"quintina";"";-9,875;-75,625;"QUINTINA";"QUINTINA";"Peru"
18131;"Oleria";"quintina";"";-10,625;-74,375;"QUINTINA";"QUINTINA";"Peru"
18132;"Oleria";"quintina";"";-10,375;-75,625;"QUINTINA";"QUINTINA";"Peru"
18133;"Oleria";"quintina";"";-10,625;-75,375;"QUINTINA";"QUINTINA";"Peru"
18134;"Oleria";"quintina";"";-10,125;-75,625;"QUINTINA";"QUINTINA";"Peru"
18135;"Oleria";"quintina";"";-10,375;-74,875;"QUINTINA";"QUINTINA";"Peru"
18136;"Oleria";"quintina";"";-10,375;-74,875;"QUINTINA";"QUINTINA";"Peru"
18137;"Oleria";"quintina";"";-10,625;-75,125;"QUINTINA";"QUINTINA";"Peru"
18138;"Oleria";"quintina";"";-10,875;-75,125;"QUINTINA";"QUINTINA";"Peru"
18139;"Oleria";"quintina";"";-10,625;-75,375;"QUINTINA";"QUINTINA";"Peru"
18140;"Oleria";"quintina";"";-13,625;-69,625;"QUINTINA";"QUINTINA";"Peru"
18141;"Oleria";"radina";"n. ssp. [1]";6,875;-76,125;"BANJANA-M";"SUSIANA";"Colombia"
18142;"Oleria";"radina";"n. ssp. [1]";6,125;-75,625;"BANJANA-M";"SUSIANA";"Colombia"
18143;"Oleria";"radina";"n. ssp. [1]";5,125;-75,625;"BANJANA-M";"SUSIANA";"Colombia"
18144;"Oleria";"radina";"n. ssp. [1]";3,625;-75,625;"BANJANA-M";"SUSIANA";"Colombia"
18145;"Oleria";"radina";"n. ssp. [2]";0,875;-77,125;"PANTHYALE";"SUSIANA";"Colombia"
18146;"Oleria";"radina";"n. ssp. [2]";0,625;-77,625;"PANTHYALE";"SUSIANA";"Ecuador"
18147;"Oleria";"radina";"n. ssp. [2]";0,375;-77,625;"PANTHYALE";"SUSIANA";"Ecuador"
18148;"Oleria";"radina";"n. ssp. [2]";0,375;-77,625;"PANTHYALE";"SUSIANA";"Ecuador"
18149;"Oleria";"radina";"n. ssp. [2]";0,625;-77,625;"PANTHYALE";"SUSIANA";"Ecuador"
18150;"Oleria";"radina";"n. ssp. [2]";0,375;-77,625;"PANTHYALE";"SUSIANA";"Ecuador"
18151;"Oleria";"radina";"n. ssp. [2]";0,375;-77,625;"PANTHYALE";"SUSIANA";"Ecuador"
18152;"Oleria";"radina";"radina";3,375;-76,625;"BANJANA-M";"SUSIANA";"Colombia"
18153;"Oleria";"rubescens";"";10,375;-84,125;"LERIDA";"LERIDA";"Costa Rica"
18154;"Oleria";"rubescens";"";9,875;-83,875;"LERIDA";"LERIDA";"Costa Rica"
18155;"Oleria";"rubescens";"";9,875;-83,375;"LERIDA";"LERIDA";"Costa Rica"
18156;"Oleria";"rubescens";"";9,875;-83,625;"LERIDA";"LERIDA";"Costa Rica"
18157;"Oleria";"rubescens";"";9,875;-83,625;"LERIDA";"LERIDA";"Costa Rica"
18158;"Oleria";"rubescens";"";9,875;-83,625;"LERIDA";"LERIDA";"Costa Rica"
18159;"Oleria";"rubescens";"";9,875;-83,625;"LERIDA";"LERIDA";"Costa Rica"
18160;"Oleria";"rubescens";"";9,875;-83,625;"LERIDA";"LERIDA";"Costa Rica"
18161;"Oleria";"rubescens";"";10,125;-84,125;"LERIDA";"LERIDA";"Costa Rica"
18162;"Oleria";"rubescens";"";8,875;-82,875;"LERIDA";"LERIDA";"Costa Rica"
18163;"Oleria";"rubescens";"";8,875;-82,875;"LERIDA";"LERIDA";"Costa Rica"
18164;"Oleria";"rubescens";"";8,875;-82,875;"LERIDA";"LERIDA";"Costa Rica"
18165;"Oleria";"rubescens";"";10,125;-83,875;"LERIDA";"LERIDA";"Costa Rica"
18166;"Oleria";"rubescens";"";10,125;-83,875;"LERIDA";"LERIDA";"Costa Rica"
18167;"Oleria";"rubescens";"";9,875;-83,875;"LERIDA";"LERIDA";"Costa Rica"
18168;"Oleria";"rubescens";"";8,375;-82,625;"LERIDA";"LERIDA";"Panama"
18169;"Oleria";"rubescens";"";8,875;-82,375;"LERIDA";"LERIDA";"Panama"
18170;"Oleria";"rubescens";"";8,625;-82,625;"LERIDA";"LERIDA";"Panama"
18171;"Oleria";"rubescens";"";8,875;-82,625;"LERIDA";"LERIDA";"Panama"
18172;"Oleria";"rubescens";"";8,875;-82,625;"LERIDA";"LERIDA";"Panama"
18173;"Oleria";"rubescens";"";8,875;-82,875;"LERIDA";"LERIDA";"Panama"
18174;"Oleria";"rubescens";"";8,625;-82,625;"LERIDA";"LERIDA";"Panama"
18175;"Oleria";"rubescens";"";8,625;-80,125;"LERIDA";"LERIDA";"Panama"
18176;"Oleria";"rubescens";"";8,625;-80,625;"LERIDA";"LERIDA";"Panama"
18177;"Oleria";"rubescens";"";8,625;-79,875;"LERIDA";"LERIDA";"Panama"
18178;"Oleria";"rubescens";"";8,375;-80,875;"LERIDA";"LERIDA";"Panama"
18179;"Oleria";"rubescens";"";8,625;-81,125;"LERIDA";"LERIDA";"Panama"
18180;"Oleria";"santineza";"n. ssp.";7,125;-73,125;"BANJANA-M";"BANJANA-M";"Colombia"
18181;"Oleria";"santineza";"n. ssp.";6,375;-73,875;"BANJANA-M";"BANJANA-M";"Colombia"
18182;"Oleria";"santineza";"n. ssp.";6,375;-73,625;"BANJANA-M";"BANJANA-M";"Colombia"
18183;"Oleria";"santineza";"n. ssp.";3,625;-75,625;"BANJANA-M";"BANJANA-M";"Colombia"
18184;"Oleria";"santineza";"n. ssp.";4,125;-75,375;"BANJANA-M";"BANJANA-M";"Colombia"
18185;"Oleria";"santineza";"reducida";4,875;-74,375;"BANJANA-M";"BANJANA-M";"Colombia"
18186;"Oleria";"santineza";"reducida";4,375;-73,875;"BANJANA-M";"BANJANA-M";"Colombia"
18187;"Oleria";"santineza";"reducida";4,125;-74,375;"BANJANA-M";"BANJANA-M";"Colombia"
18188;"Oleria";"santineza";"reducida";4,375;-74,375;"BANJANA-M";"BANJANA-M";"Colombia"
18189;"Oleria";"santineza";"reducida";4,125;-73,875;"BANJANA-M";"BANJANA-M";"Colombia"
18190;"Oleria";"santineza";"reducida";0,875;-77,125;"BANJANA-M";"BANJANA-M";"Colombia"
18191;"Oleria";"santineza";"reducida";-0,375;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18192;"Oleria";"santineza";"reducida";-0,625;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18193;"Oleria";"santineza";"reducida";-0,625;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18194;"Oleria";"santineza";"reducida";-0,625;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18195;"Oleria";"santineza";"reducida";-0,625;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18196;"Oleria";"santineza";"reducida";-0,375;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18197;"Oleria";"santineza";"reducida";-0,625;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18198;"Oleria";"santineza";"reducida";-0,375;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18199;"Oleria";"santineza";"reducida";-0,375;-77,875;"BANJANA-M";"BANJANA-M";"Ecuador"
18200;"Oleria";"santineza";"reducida";-0,125;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18201;"Oleria";"santineza";"reducida";-0,125;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18202;"Oleria";"santineza";"reducida";0,625;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18203;"Oleria";"santineza";"reducida";0,375;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18204;"Oleria";"santineza";"reducida";0,375;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18205;"Oleria";"santineza";"reducida";0,625;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18206;"Oleria";"santineza";"reducida";0,375;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18207;"Oleria";"santineza";"reducida";0,375;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18208;"Oleria";"santineza";"reducida";0,375;-77,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18209;"Oleria";"santineza";"santineza";-3,375;-78,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18210;"Oleria";"santineza";"santineza";-2,625;-78,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18211;"Oleria";"santineza";"santineza";-2,625;-78,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18212;"Oleria";"santineza";"santineza";-3,125;-78,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18213;"Oleria";"santineza";"santineza";-3,125;-78,625;"BANJANA-M";"BANJANA-M";"Ecuador"
18214;"Oleria";"santineza";"santineza";-2,375;-78,125;"BANJANA-M";"BANJANA-M";"Ecuador"
18215;"Oleria";"santineza";"santineza";-2,625;-78,375;"BANJANA-M";"BANJANA-M";"Ecuador"
18216;"Oleria";"santineza";"santineza";-1,375;-78,375;"BANJANA-M";"BANJANA-M";"Ecuador"
18217;"Oleria";"santineza";"santineza";-1,375;-78,375;"BANJANA-M";"BANJANA-M";"Ecuador"
18218;"Oleria";"santineza";"santineza";-1,375;-78,375;"BANJANA-M";"BANJANA-M";"Ecuador"
18219;"Oleria";"santineza";"santineza";-1,375;-78,375;"BANJANA-M";"BANJANA-M";"Ecuador"
18220;"Oleria";"santineza";"santineza";-1,375;-78,125;"BANJANA-M";"BANJANA-M";"Ecuador"
18221;"Oleria";"santineza";"santineza";-1,375;-78,125;"BANJANA-M";"BANJANA-M";"Ecuador"
